TransactionID,Store,Category,Date,Quantity,UnitPrice,Revenue
60604,STORE_B,Clothing,10/4/2019,3,,500
60833,store_a,Electronics,4/13/2019,-2,20,500
24039,STORE_B,Groceries,4/17/2019,1,-5,500
77839,Store C,Electronics,26/01/2019,3,50,100
57931,STORE_B,Clothing,6/22/2019,1,100,100
49925,store_a,Electronics,25/09/2019,10,,-50
61003,Store C,Groceries,15/09/2020,5,100,-50
93817,Store C,Eletronics,12/22/2020,3,100,-50
58897,STORE_B,Home,28/04/2020,,,200
97745,store_a,Home,10/4/2019,5,-5,100
52287,STORE_B,Groceries,8/13/2019,10,,500
43012,Store_A,Groceries,7/9/2020,-2,20,500
51783,Store_A,Clothing,5/14/2019,1,50,200
95727,Store C,Electronics,26/11/2019,5,,200
78315,STORE_B,Clothing,4/3/2019,1,100,500
93766,Store_A,Home,3/16/2019,1,,100
56491,Store_B,Electronics,25/01/2019,5,50,500
98941,Store_A,Clothing,7/2/2019,3,10,500
68584,STORE_B,Home,12/17/2020,3,-5,200
22803,STORE_B,Electronics,4/3/2020,5,100,200
59625,Store_A,Eletronics,9/18/2020,3,10,-50
23698,STORE_B,Eletronics,2/13/2020,2,10,200
44560,STORE_B,Clothing,7/26/2019,1,50,500
25376,Store_B,Groceries,21/06/2020,5,-5,-50
93654,Store C,Electronics,17/09/2020,,,500
23117,STORE_B,Clothing,11/3/2020,10,10,100
66381,store_a,Groceries,9/8/2020,-2,20,100
47956,Store C,Groceries,9/10/2019,5,,200
58786,Store C,Electronics,17/01/2019,5,-5,-50
97778,store_a,Electronics,9/30/2019,1,100,
76480,Store_A,Groceries,1/14/2020,10,,100
41695,Store_B,Home,9/17/2020,1,50,100
11511,STORE_B,Clothing,10/25/2020,,50,100
63233,Store_A,Electronics,15/11/2019,-2,100,100
32502,store_a,Groceries,11/10/2020,3,100,200
60010,Store_B,Home,6/27/2020,5,100,-50
83905,Store_B,Eletronics,2/1/2019,1,50,100
56489,Store_B,Groceries,4/1/2019,-2,-5,200
93533,store_a,Home,4/20/2020,,-5,-50
91165,Store_A,Eletronics,12/26/2020,,,-50
41949,STORE_B,Home,25/04/2020,-2,10,
78376,Store_B,Electronics,2/5/2020,2,10,500
89587,Store_B,Groceries,6/17/2020,5,20,100
77310,Store_A,Eletronics,11/28/2020,,50,200
88798,Store_B,Home,29/05/2019,-2,100,-50
79407,Store_B,Eletronics,3/26/2019,3,-5,
83809,store_a,Clothing,8/14/2020,1,,500
27229,Store C,Groceries,20/04/2019,1,-5,-50
37385,Store_A,Electronics,3/18/2019,2,50,-50
52176,Store_A,Eletronics,11/26/2019,3,20,100
13260,Store_A,Home,1/18/2020,,-5,500
13145,store_a,Eletronics,26/12/2020,-2,10,500
17802,store_a,Home,1/12/2020,2,,200
12263,STORE_B,Eletronics,12/7/2019,,10,
36913,store_a,Electronics,14/04/2020,,,200
67788,Store_A,Electronics,19/12/2020,5,100,
18155,STORE_B,Groceries,2/28/2020,10,,200
10922,Store C,Electronics,6/23/2019,-2,100,
82231,Store_B,Eletronics,2/10/2020,,50,100
30672,Store_B,Eletronics,3/23/2019,1,10,
48526,STORE_B,Electronics,1/21/2019,,,200
55344,Store C,Clothing,11/21/2020,2,,500
29014,Store_B,Eletronics,6/10/2019,-2,20,-50
83352,STORE_B,Groceries,2/2/2020,,10,
50324,store_a,Clothing,11/26/2019,-2,50,
48698,Store_A,Electronics,8/13/2019,1,100,500
87169,Store C,Home,25/11/2020,1,50,100
33384,Store_B,Eletronics,19/02/2019,2,20,200
13512,Store_A,Home,12/6/2019,1,50,100
16066,STORE_B,Groceries,3/13/2020,3,100,
41500,Store_B,Clothing,18/07/2020,3,10,
88743,Store_A,Home,26/07/2020,10,-5,100
95642,store_a,Groceries,8/11/2019,-2,20,200
89858,Store C,Home,5/23/2020,3,,
64800,STORE_B,Home,26/09/2020,2,,
73140,Store_B,Groceries,9/8/2020,,10,100
94954,store_a,Eletronics,1/12/2019,3,-5,-50
12387,Store C,Home,13/04/2020,10,50,500
66160,Store C,Groceries,21/06/2020,-2,,
69241,store_a,Home,29/06/2020,5,20,200
83567,Store_B,Eletronics,20/07/2020,5,-5,-50
11799,Store C,Groceries,16/08/2019,2,100,100
45548,STORE_B,Home,18/09/2020,10,50,100
43895,Store_A,Electronics,8/26/2020,3,-5,200
90171,STORE_B,Eletronics,31/10/2019,10,100,-50
50379,Store C,Home,6/1/2019,1,-5,200
55414,Store_A,Clothing,7/8/2019,10,-5,
83071,store_a,Groceries,17/08/2019,3,50,-50
78344,Store_A,Home,11/6/2020,2,20,500
88591,Store_A,Eletronics,9/29/2020,1,100,500
14297,Store_A,Eletronics,7/30/2019,10,20,200
96479,Store C,Clothing,25/01/2020,5,100,500
15008,Store_B,Clothing,12/5/2019,3,50,200
96813,Store C,Home,2/16/2019,2,20,
26820,Store_B,Electronics,30/03/2019,,50,
81548,store_a,Eletronics,1/9/2019,3,-5,200
32253,store_a,Electronics,16/12/2019,10,-5,
39202,store_a,Electronics,3/1/2020,-2,50,500
39236,store_a,Home,30/06/2020,2,100,
77156,store_a,Groceries,16/04/2019,5,-5,500
70263,STORE_B,Groceries,9/8/2019,1,100,500
84855,Store C,Groceries,8/20/2020,10,20,100
26575,Store_B,Clothing,6/19/2019,2,,
22204,store_a,Eletronics,14/03/2020,1,-5,
21952,STORE_B,Clothing,18/04/2019,-2,-5,200
93323,STORE_B,Eletronics,22/11/2019,2,10,200
61142,STORE_B,Eletronics,6/3/2019,,100,-50
43872,Store C,Eletronics,3/7/2020,10,50,500
39376,store_a,Home,23/02/2020,2,10,100
76084,STORE_B,Groceries,16/08/2019,5,20,500
21640,STORE_B,Clothing,10/2/2020,-2,10,
36437,store_a,Clothing,25/03/2019,2,10,-50
97681,Store C,Home,12/8/2019,10,,500
17903,STORE_B,Eletronics,2/17/2019,2,,-50
93704,Store_B,Groceries,12/30/2019,1,10,500
36863,Store_A,Electronics,21/11/2020,1,,
53381,Store_A,Electronics,2/5/2020,-2,,
38548,Store_A,Home,12/25/2020,,10,500
59956,Store C,Groceries,5/9/2020,3,100,100
84526,STORE_B,Electronics,5/18/2019,-2,,
21467,Store_A,Electronics,12/21/2019,,10,200
67954,Store_A,Clothing,29/12/2019,-2,100,100
33901,store_a,Groceries,21/03/2019,3,-5,500
65983,STORE_B,Electronics,12/12/2020,5,,100
33301,STORE_B,Clothing,2/28/2019,1,10,200
95180,store_a,Groceries,9/2/2019,3,,
79903,STORE_B,Eletronics,1/24/2020,2,100,
26204,Store_B,Groceries,5/10/2020,5,10,
29755,Store C,Home,25/04/2019,10,100,200
69817,store_a,Clothing,18/05/2019,3,-5,100
12093,Store_A,Eletronics,12/5/2019,-2,50,500
79537,STORE_B,Clothing,26/01/2019,,20,500
32940,Store_B,Clothing,8/18/2020,3,50,100
83346,Store_B,Electronics,3/11/2020,,,
54040,Store C,Groceries,1/12/2020,-2,100,500
47322,Store_B,Clothing,1/26/2020,-2,10,
94437,STORE_B,Clothing,4/25/2020,,100,-50
97725,STORE_B,Home,31/03/2019,1,,-50
19236,Store_B,Home,4/24/2019,5,10,500
82597,STORE_B,Home,12/2/2019,,50,100
94124,STORE_B,Clothing,6/21/2019,1,100,100
13902,Store_A,Eletronics,1/18/2019,1,20,100
44364,store_a,Groceries,8/23/2019,,-5,
30096,STORE_B,Clothing,25/08/2020,5,-5,-50
22020,STORE_B,Electronics,12/23/2020,2,,
68473,Store C,Eletronics,10/8/2019,-2,,200
54153,store_a,Eletronics,10/4/2019,3,100,200
51277,store_a,Groceries,3/5/2020,1,50,500
97221,store_a,Eletronics,12/2/2020,3,50,200
48502,Store_B,Groceries,20/11/2020,5,20,100
25675,Store_A,Eletronics,2/22/2020,2,20,500
34365,Store_A,Groceries,10/11/2019,10,100,-50
97812,Store C,Home,8/7/2020,-2,10,-50
88229,store_a,Home,12/9/2020,-2,50,200
99049,store_a,Eletronics,25/09/2020,2,10,200
62148,STORE_B,Eletronics,9/13/2020,5,10,-50
99157,Store_B,Groceries,8/9/2019,2,100,200
99247,Store_B,Groceries,1/9/2019,-2,20,200
78078,Store C,Clothing,10/1/2020,10,10,
92598,Store_A,Home,11/4/2019,1,100,-50
80902,store_a,Clothing,9/8/2020,2,20,-50
36465,Store C,Clothing,1/10/2020,,10,200
42286,Store_B,Electronics,6/17/2020,,10,100
64795,Store_B,Groceries,8/12/2020,5,20,
50178,Store_B,Electronics,27/01/2020,-2,-5,100
89183,store_a,Electronics,12/2/2020,-2,20,200
59986,store_a,Clothing,11/4/2019,2,,-50
53201,store_a,Electronics,15/02/2019,10,,100
53315,STORE_B,Groceries,5/11/2020,5,100,500
85396,Store_A,Clothing,28/07/2019,2,100,100
65178,Store_B,Groceries,3/22/2020,5,50,-50
20745,Store_B,Eletronics,11/10/2020,,,200
82354,STORE_B,Electronics,12/10/2019,10,20,100
89637,Store_B,Clothing,2/29/2020,1,,200
15028,Store_B,Home,9/16/2020,10,-5,
58566,store_a,Groceries,11/2/2019,1,100,500
53722,store_a,Electronics,5/28/2019,-2,-5,-50
96623,Store_A,Groceries,28/04/2019,3,100,-50
84974,Store_B,Groceries,1/1/2019,,-5,200
93692,Store C,Eletronics,3/29/2020,-2,100,500
94084,Store_B,Groceries,26/07/2019,,20,-50
49879,Store_B,Eletronics,2/2/2019,,-5,100
34767,Store_A,Eletronics,3/9/2020,10,10,-50
78099,Store C,Eletronics,30/04/2020,1,100,100
58657,Store_B,Electronics,17/04/2020,3,,-50
18498,Store C,Groceries,10/9/2019,3,10,100
83667,store_a,Groceries,1/26/2020,3,,
35107,store_a,Eletronics,12/23/2019,-2,100,200
38793,Store C,Groceries,7/26/2020,5,20,
12696,Store_B,Groceries,4/8/2020,10,10,100
63839,Store C,Eletronics,18/07/2019,10,10,200
99241,Store C,Home,4/9/2019,-2,100,500
33397,store_a,Home,5/28/2019,,-5,100
17704,Store C,Eletronics,7/23/2020,10,100,-50
26442,STORE_B,Electronics,12/27/2020,10,100,-50
73788,STORE_B,Groceries,31/08/2020,5,50,500
19765,store_a,Groceries,28/09/2019,10,20,
20002,Store_B,Home,19/04/2020,1,-5,100
21390,Store_B,Eletronics,10/30/2019,-2,20,-50
54436,store_a,Electronics,1/4/2019,3,100,200
94482,Store_B,Eletronics,16/02/2019,5,50,500
16641,Store_A,Home,4/17/2019,5,100,
43709,STORE_B,Home,3/16/2019,,100,
49309,Store_A,Groceries,29/11/2019,10,20,200
25624,Store_A,Clothing,9/30/2020,3,50,200
19966,Store_A,Electronics,11/25/2020,-2,20,500
99350,store_a,Electronics,16/02/2020,1,100,200
44189,Store_A,Clothing,3/14/2019,-2,,-50
81301,Store C,Home,7/5/2020,3,10,
27223,Store_B,Eletronics,11/5/2020,-2,-5,200
88183,store_a,Electronics,3/9/2019,2,100,100
14959,Store C,Clothing,4/6/2019,3,-5,200
37257,Store C,Groceries,25/07/2020,1,50,
60802,STORE_B,Groceries,11/3/2020,1,,-50
97748,STORE_B,Home,12/2/2020,1,-5,200
37215,Store C,Electronics,2/6/2019,5,-5,-50
65046,STORE_B,Eletronics,1/3/2020,-2,50,100
44094,Store_B,Electronics,5/4/2020,5,100,
48669,Store_B,Groceries,21/06/2020,2,100,500
46126,STORE_B,Electronics,10/4/2019,3,10,
89036,Store_A,Groceries,9/16/2019,10,50,500
26772,Store C,Clothing,2/15/2019,,,500
58586,Store_B,Clothing,12/12/2019,2,10,
61943,STORE_B,Groceries,26/04/2019,-2,50,500
78868,STORE_B,Eletronics,13/06/2019,10,100,-50
59855,Store_B,Eletronics,13/06/2020,-2,10,100
32218,Store_B,Electronics,12/12/2019,10,100,200
91008,Store_A,Groceries,16/03/2020,2,20,500
67205,STORE_B,Home,18/01/2020,3,20,500
14959,STORE_B,Eletronics,8/21/2019,,10,
92979,store_a,Eletronics,2/20/2019,10,10,-50
55134,Store_A,Clothing,10/26/2020,5,50,200
35874,Store_B,Eletronics,17/11/2020,5,,500
11301,Store_B,Eletronics,21/05/2020,2,,-50
68017,Store C,Eletronics,3/26/2020,,20,200
53319,Store_B,Groceries,23/09/2020,,20,
99616,STORE_B,Groceries,12/17/2019,-2,20,500
96219,Store_B,Clothing,10/10/2020,10,100,
32455,STORE_B,Electronics,31/07/2020,2,,
14112,STORE_B,Eletronics,27/05/2019,,10,500
67033,Store_A,Electronics,8/5/2020,,20,-50
68360,Store_B,Groceries,9/2/2019,5,-5,-50
92418,Store_A,Eletronics,7/3/2020,2,50,
42145,STORE_B,Electronics,12/28/2020,10,10,
42735,Store_B,Electronics,9/30/2020,10,10,100
82781,Store_B,Home,8/6/2020,5,10,200
77641,Store_A,Groceries,8/14/2019,-2,,
31711,Store_A,Clothing,6/4/2019,1,20,
15630,STORE_B,Clothing,3/16/2020,1,50,200
75488,STORE_B,Home,2/16/2020,,100,500
13206,Store_B,Electronics,24/03/2019,3,50,-50
66289,Store_B,Home,9/3/2019,5,50,500
28953,store_a,Home,8/5/2020,3,-5,200
20068,store_a,Groceries,5/14/2020,,50,200
88930,Store C,Eletronics,8/9/2019,-2,100,100
65916,STORE_B,Electronics,7/3/2020,5,50,100
11067,Store C,Clothing,4/27/2019,10,-5,-50
60658,Store C,Clothing,18/10/2020,-2,50,
62165,Store_A,Home,7/23/2019,5,20,200
90781,Store_A,Home,12/17/2019,2,-5,100
19859,store_a,Home,11/15/2019,3,20,500
39164,Store C,Electronics,13/10/2020,5,20,100
90913,store_a,Home,28/07/2019,3,10,500
30773,STORE_B,Home,5/3/2020,-2,-5,100
67295,Store_B,Eletronics,4/17/2019,,50,500
43939,Store_A,Electronics,10/15/2020,5,,100
58599,STORE_B,Groceries,6/21/2019,1,,100
16114,STORE_B,Groceries,6/2/2020,3,,-50
22818,Store_A,Eletronics,15/08/2019,10,100,
19335,Store_A,Clothing,23/03/2019,10,20,200
65008,Store C,Groceries,6/11/2020,5,20,
81745,store_a,Electronics,11/16/2019,10,20,-50
53148,STORE_B,Clothing,26/11/2019,-2,-5,500
13577,Store C,Home,5/13/2020,10,100,
83916,Store C,Electronics,9/22/2019,3,50,200
14076,STORE_B,Clothing,26/06/2019,-2,10,200
42925,STORE_B,Groceries,2/6/2020,5,-5,500
61869,Store_B,Home,13/09/2019,3,20,200
69314,store_a,Home,8/24/2020,5,50,-50
51205,STORE_B,Electronics,9/8/2019,10,,
21095,Store_A,Home,8/6/2019,-2,10,200
94715,Store_B,Clothing,11/26/2019,5,,
66680,store_a,Eletronics,7/5/2019,,50,100
38400,Store_A,Groceries,4/11/2020,5,50,
94297,Store_A,Electronics,7/28/2019,2,,500
77346,store_a,Eletronics,10/15/2019,5,-5,-50
97110,Store_B,Eletronics,3/29/2019,2,10,200
38562,Store_A,Electronics,29/09/2019,3,,-50
50663,Store C,Clothing,5/16/2019,2,,
28510,store_a,Groceries,6/7/2019,-2,-5,200
71608,store_a,Electronics,4/3/2019,3,,-50
82489,STORE_B,Eletronics,8/7/2019,5,10,500
62182,Store_B,Eletronics,6/4/2019,3,100,100
97667,Store C,Electronics,8/8/2019,10,10,100
36883,Store C,Eletronics,4/4/2020,,-5,500
81427,STORE_B,Electronics,11/18/2019,5,,100
45844,Store_A,Electronics,11/21/2020,-2,20,500
28728,Store_A,Groceries,20/04/2019,2,20,
21094,Store C,Electronics,5/26/2020,,50,500
12407,Store_B,Eletronics,3/28/2019,1,100,100
65412,Store_A,Home,10/2/2019,,-5,
22644,store_a,Groceries,5/21/2019,5,50,500
95834,STORE_B,Eletronics,9/16/2020,-2,50,500
70746,Store_B,Eletronics,4/7/2019,-2,20,
62748,Store_A,Groceries,12/19/2019,,10,200
69021,Store C,Groceries,25/10/2019,,50,100
72651,STORE_B,Eletronics,1/17/2020,10,50,200
46807,Store_A,Home,18/09/2020,3,100,
44072,Store C,Clothing,4/19/2020,,20,
48398,Store_A,Eletronics,16/07/2019,2,10,-50
38669,STORE_B,Groceries,1/30/2019,-2,100,-50
40161,store_a,Electronics,1/10/2020,2,10,
17282,store_a,Electronics,10/7/2019,10,10,-50
36539,Store C,Groceries,8/16/2020,,50,500
13307,store_a,Groceries,5/7/2020,,100,200
27745,STORE_B,Clothing,5/9/2020,10,50,
49433,Store C,Groceries,1/23/2020,5,,500
44555,Store_A,Electronics,22/05/2019,1,10,100
11073,Store_B,Home,14/04/2019,1,100,100
42683,Store_A,Groceries,29/06/2020,3,20,-50
35741,STORE_B,Clothing,9/21/2020,2,50,-50
32286,Store C,Home,27/07/2019,5,,500
13599,Store_A,Clothing,1/30/2019,2,-5,100
37293,Store C,Home,9/14/2020,5,,
25389,store_a,Groceries,17/03/2019,10,,200
22318,Store_B,Electronics,12/8/2019,3,50,-50
58875,STORE_B,Home,2/8/2020,10,20,500
13055,Store_A,Eletronics,20/11/2020,2,100,-50
92579,Store_B,Clothing,27/09/2019,-2,10,500
16320,STORE_B,Home,9/1/2019,3,20,100
14642,STORE_B,Clothing,8/9/2019,,50,-50
19321,store_a,Electronics,24/03/2020,-2,-5,500
89968,Store C,Clothing,6/11/2020,5,100,500
98293,Store C,Clothing,4/9/2020,5,10,-50
69618,Store_B,Eletronics,1/8/2020,3,-5,200
36044,store_a,Clothing,6/14/2020,10,100,
31971,STORE_B,Home,8/3/2019,3,10,100
35727,store_a,Clothing,1/2/2020,10,10,-50
32559,store_a,Groceries,4/24/2019,3,,-50
83820,Store_B,Clothing,7/5/2020,10,-5,200
93201,Store C,Groceries,1/25/2019,1,-5,100
37476,store_a,Clothing,22/07/2019,3,50,-50
72683,store_a,Clothing,18/02/2020,10,20,200
20991,store_a,Home,9/2/2020,,,
95097,Store_A,Groceries,7/5/2019,2,,500
80047,store_a,Groceries,23/10/2019,-2,100,
20796,store_a,Eletronics,16/06/2019,-2,-5,
13881,STORE_B,Clothing,11/2/2019,-2,10,
25668,Store_A,Clothing,3/20/2020,2,10,
44312,store_a,Home,30/06/2020,3,100,500
38106,store_a,Eletronics,1/20/2019,3,-5,100
25729,Store_B,Eletronics,11/5/2020,5,50,100
80320,Store_B,Home,16/03/2019,10,10,200
64913,Store_A,Groceries,11/10/2020,3,,200
67026,STORE_B,Electronics,5/8/2019,2,,-50
69402,Store_A,Home,12/24/2019,2,-5,
47282,Store_A,Groceries,7/8/2020,-2,10,
84638,Store_B,Eletronics,11/4/2020,2,10,500
48218,Store_B,Home,9/10/2020,10,50,
27950,STORE_B,Electronics,30/05/2019,1,-5,500
69739,store_a,Clothing,26/11/2019,3,10,-50
14507,STORE_B,Home,25/08/2020,-2,50,200
56303,store_a,Electronics,5/7/2019,1,,200
89059,Store C,Electronics,12/1/2020,10,50,-50
34667,Store_B,Home,5/24/2020,-2,10,-50
13992,Store C,Groceries,3/19/2020,,20,
83563,Store C,Home,13/12/2020,3,-5,200
97680,Store_B,Eletronics,12/5/2020,5,10,100
35530,Store C,Electronics,17/02/2019,3,20,-50
25305,Store_A,Electronics,16/01/2020,3,,200
62129,store_a,Clothing,9/9/2019,3,-5,200
97267,STORE_B,Electronics,20/11/2019,-2,100,500
96209,Store_B,Clothing,2/25/2020,-2,-5,200
62044,Store_A,Electronics,3/2/2019,3,,-50
99363,STORE_B,Electronics,8/1/2020,,,
68817,STORE_B,Home,2/6/2020,3,,200
56666,STORE_B,Home,19/09/2020,10,50,100
36173,Store C,Eletronics,8/1/2020,3,,-50
28909,Store C,Groceries,10/1/2020,,100,
73967,Store C,Eletronics,4/21/2019,10,10,
41007,Store C,Electronics,5/5/2020,3,20,-50
22985,Store_A,Eletronics,18/07/2020,3,-5,
32525,Store C,Home,2/3/2019,10,-5,100
47403,Store_B,Electronics,7/31/2019,3,,200
47193,STORE_B,Electronics,15/08/2020,,20,-50
13830,Store_A,Eletronics,27/10/2020,-2,,200
66144,Store C,Clothing,5/5/2019,2,50,200
10533,STORE_B,Groceries,31/01/2020,3,20,
30946,Store_A,Eletronics,17/02/2020,5,,-50
33504,STORE_B,Eletronics,12/6/2019,10,,200
65715,Store_A,Groceries,11/27/2019,,100,500
38255,store_a,Electronics,24/08/2020,3,100,100
66441,Store_A,Electronics,2/16/2020,3,100,
46855,Store C,Clothing,22/11/2020,10,50,-50
51721,STORE_B,Eletronics,22/07/2019,1,20,-50
51850,STORE_B,Groceries,21/08/2020,,50,
44723,STORE_B,Eletronics,31/03/2020,,10,200
45739,Store_B,Home,10/25/2020,2,,
15539,Store_B,Eletronics,24/12/2019,-2,,-50
83029,Store C,Eletronics,23/05/2020,-2,,500
74509,store_a,Home,8/25/2020,2,100,200
31311,Store_B,Home,1/26/2019,3,,
79180,Store_A,Groceries,10/30/2020,10,100,-50
95981,Store C,Electronics,8/6/2020,5,10,-50
45934,store_a,Clothing,3/12/2019,3,50,-50
19511,Store_A,Home,18/01/2020,2,50,500
10183,STORE_B,Electronics,1/3/2020,3,50,200
19475,Store_B,Groceries,29/03/2020,10,100,
94766,Store_A,Eletronics,1/15/2020,,-5,200
73130,store_a,Groceries,7/7/2020,,-5,-50
69577,Store C,Groceries,6/11/2020,,20,500
36008,Store_A,Home,1/4/2020,,-5,500
86868,Store C,Clothing,8/2/2020,-2,20,-50
57941,STORE_B,Home,5/1/2020,5,10,200
52756,store_a,Eletronics,7/28/2019,1,20,200
80258,store_a,Home,2/11/2019,-2,10,500
90730,Store_B,Eletronics,1/25/2019,5,,100
37912,store_a,Home,6/29/2020,3,50,500
92702,Store_A,Clothing,8/3/2020,2,-5,500
60659,Store_A,Electronics,10/2/2019,10,100,
56840,Store_A,Clothing,24/10/2020,3,10,500
91512,STORE_B,Home,23/05/2019,1,-5,100
48623,store_a,Groceries,8/10/2019,10,100,500
73303,store_a,Electronics,26/11/2019,10,100,200
56062,Store_A,Groceries,24/05/2019,10,50,
66690,Store_B,Clothing,26/02/2020,3,,
87582,Store_B,Electronics,31/08/2020,1,,500
33634,store_a,Home,7/9/2020,3,20,
14090,store_a,Groceries,26/12/2020,10,-5,
55266,Store C,Home,8/6/2019,10,,500
40008,store_a,Eletronics,24/06/2020,-2,50,100
97643,Store_A,Electronics,4/21/2019,2,-5,500
68704,STORE_B,Groceries,26/03/2019,5,100,200
72866,store_a,Clothing,12/8/2020,3,10,-50
18382,store_a,Clothing,5/27/2019,1,10,100
57774,Store_A,Clothing,28/09/2020,-2,,500
84570,Store C,Clothing,7/5/2020,10,20,100
84062,store_a,Groceries,5/14/2019,3,10,-50
99609,Store_B,Eletronics,4/8/2020,5,20,
56698,Store_B,Clothing,13/05/2019,3,10,
11110,Store_B,Clothing,28/04/2020,5,20,-50
91981,STORE_B,Clothing,31/03/2020,3,20,
10386,STORE_B,Eletronics,3/31/2020,2,100,100
68513,store_a,Electronics,20/12/2019,3,50,
94120,store_a,Clothing,25/10/2019,-2,10,-50
57801,store_a,Clothing,26/11/2019,,-5,-50
81857,STORE_B,Clothing,4/4/2020,2,,-50
99976,store_a,Electronics,24/05/2020,5,50,200
41566,Store_A,Clothing,5/19/2019,10,100,100
42521,Store C,Electronics,9/9/2020,10,100,-50
33798,Store_B,Electronics,27/01/2020,3,100,100
23565,Store_B,Home,11/10/2020,1,,200
33027,Store_A,Home,18/08/2019,3,10,100
15631,store_a,Clothing,10/7/2020,2,10,500
99865,STORE_B,Groceries,8/21/2020,2,20,200
66878,store_a,Home,8/18/2020,5,20,200
55206,store_a,Home,31/05/2020,3,-5,
68582,Store_B,Groceries,1/11/2019,5,20,-50
68334,Store_B,Eletronics,11/23/2019,1,,200
82323,STORE_B,Clothing,4/10/2020,10,50,100
63619,Store_B,Eletronics,1/14/2020,10,10,500
36875,store_a,Eletronics,8/19/2019,3,20,100
34514,Store_A,Electronics,9/3/2020,5,,100
32580,STORE_B,Electronics,9/9/2020,5,,500
95827,Store_A,Clothing,3/2/2019,1,-5,
14288,store_a,Groceries,2/18/2019,5,20,-50
16734,STORE_B,Electronics,3/26/2020,,-5,200
93000,Store_A,Home,5/5/2020,,100,-50
49008,STORE_B,Clothing,12/5/2020,2,100,
59349,store_a,Eletronics,2/12/2020,,100,500
17814,STORE_B,Clothing,2/11/2020,,20,-50
53154,store_a,Electronics,10/12/2019,2,,100
17851,STORE_B,Groceries,6/24/2019,,,200
11600,STORE_B,Eletronics,7/7/2020,,10,200
66614,Store_B,Groceries,4/24/2020,2,100,
82402,store_a,Clothing,8/11/2019,3,20,
13692,Store C,Groceries,9/26/2019,-2,10,500
68027,STORE_B,Groceries,20/03/2019,2,,
30373,Store_A,Clothing,11/6/2019,2,10,-50
72805,Store_B,Eletronics,19/06/2019,,100,200
90383,Store_B,Groceries,7/7/2019,10,50,500
24507,STORE_B,Groceries,11/14/2019,-2,100,
72931,Store C,Clothing,1/20/2020,,100,100
85499,Store_B,Home,9/17/2020,3,20,200
81642,store_a,Groceries,26/05/2020,2,50,500
82869,STORE_B,Electronics,13/12/2019,1,-5,200
49423,STORE_B,Eletronics,7/5/2020,2,50,-50
96120,Store C,Groceries,10/4/2020,-2,50,
76600,store_a,Clothing,23/09/2020,3,,
51848,store_a,Electronics,12/4/2020,-2,10,
16820,Store C,Clothing,11/1/2019,5,,100
18512,Store_A,Groceries,21/06/2020,-2,-5,-50
46725,store_a,Electronics,21/04/2019,,50,100
61534,Store_A,Eletronics,15/05/2020,10,20,-50
95151,Store_A,Eletronics,5/25/2020,10,-5,-50
49776,STORE_B,Eletronics,5/7/2020,,100,-50
70945,STORE_B,Home,3/11/2020,,100,
93420,Store_B,Clothing,6/12/2019,3,,
57455,STORE_B,Groceries,7/1/2019,2,-5,
93488,store_a,Electronics,12/7/2019,1,,100
62433,store_a,Clothing,20/07/2019,2,20,500
19711,Store_A,Groceries,6/13/2020,2,100,-50
69262,store_a,Home,2/3/2019,1,,100
96009,STORE_B,Groceries,24/09/2019,10,10,
93785,STORE_B,Clothing,11/19/2019,2,,
19597,STORE_B,Groceries,18/04/2020,5,,500
70067,Store C,Electronics,12/13/2019,5,50,
97520,store_a,Home,29/04/2020,3,10,-50
58022,Store_B,Electronics,12/21/2020,3,10,200
91924,store_a,Home,22/06/2020,-2,20,
28782,store_a,Home,9/2/2019,1,50,500
61782,Store C,Groceries,11/8/2020,1,10,200
82144,store_a,Electronics,3/7/2019,3,50,-50
65013,Store_A,Home,12/23/2020,,50,-50
82036,STORE_B,Home,30/09/2019,2,100,-50
45342,STORE_B,Groceries,5/13/2019,,10,500
95745,Store C,Clothing,4/5/2020,10,100,200
30977,STORE_B,Clothing,28/06/2019,5,,-50
67396,Store_A,Eletronics,1/10/2020,1,,
60021,Store C,Eletronics,2/18/2019,3,100,200
79057,Store_B,Home,23/12/2019,5,,-50
76836,STORE_B,Clothing,1/2/2020,,100,200
37075,store_a,Home,8/1/2019,1,20,
99515,Store_A,Electronics,4/29/2019,1,50,100
40802,Store_A,Clothing,5/5/2019,-2,20,-50
87761,STORE_B,Clothing,30/01/2019,2,10,
87017,Store_B,Clothing,11/9/2020,1,20,500
96753,store_a,Eletronics,13/06/2019,10,20,-50
65822,Store_B,Groceries,18/06/2020,1,,100
61603,Store_B,Groceries,10/7/2019,10,-5,
90291,STORE_B,Eletronics,2/28/2020,,-5,
45592,store_a,Eletronics,12/29/2019,-2,100,200
66006,STORE_B,Eletronics,17/10/2019,2,10,-50
36269,STORE_B,Groceries,21/08/2020,-2,-5,100
60138,Store_A,Home,11/10/2019,10,,500
72398,STORE_B,Eletronics,4/4/2020,,10,200
29874,Store C,Home,17/11/2020,5,50,-50
67228,store_a,Home,8/2/2019,-2,100,100
72670,Store_A,Electronics,22/12/2019,-2,,200
17925,store_a,Groceries,9/29/2019,1,20,100
13107,Store_A,Home,26/11/2019,-2,50,100
96388,Store C,Groceries,5/11/2019,3,20,200
37617,STORE_B,Groceries,12/9/2019,3,-5,200
84258,Store_A,Electronics,12/12/2019,10,10,-50
60075,Store_A,Groceries,8/21/2019,2,50,200
